小区,房屋数量,count,均价变动,lng,lat,地址
裕和公寓,46,98239.0,0.0380853,121.49076399999998,31.210588,制造局路466弄1-3号
成事高邸,14,52385.0,0.011496,121.411905,31.317771999999998,上大路178弄
虹翔公寓,121,29704.0,,121.31213999999999,31.305089000000002,"德园路687弄,德园路685弄,德园路725弄"
环龙新苑,76,89142.0,0.00584057,121.475623,31.201860999999997,瑞金南路628弄
瑞丽名邸,15,38501.0,-0.10204099999999999,121.412186,31.017264,瑞丽路528弄
闵富大厦,10,40698.0,0.0845317,121.38175700000001,31.111378000000002,莘建路228弄
日月光伯爵居,75,57287.0,0.021503,121.474135,31.213016999999997,瑞金二路411号
富民二村,90,10987.0,0.07204400000000001,121.29133799999998,30.813222999999997,东贤路
绿地英伦墅,31,33622.0,-0.04095580000000001,121.229257,31.236493,华志路899弄
丽景翠庭,270,40538.0,0.031241500000000002,121.438295,31.394240999999997,盘古路2618弄
中银淮海苑,1,68276.0,-0.0522538,121.433319,31.206352000000003,淮海西路346弄5号
阳光四季园,51,34485.0,0.00283278,121.45666499999999,30.912649,育秀路1288弄
灵石小区,48,60789.0,0.012741200000000001,121.42998600000001,31.271894,灵石路1620弄
定西路419弄小区,9,81818.0,-0.146832,121.428304,31.20921,定西路419弄
瞿四小区,147,74727.0,-0.0755062,121.492342,31.206244,"制造局路749弄,制造局路721弄,瞿溪路556号,瞿溪路560-566号(双),中山南一路247弄"
西康路377弄小区,29,112277.0,0.0668322,121.451899,31.237493,西康路377弄
名光大厦,17,44251.0,-0.340077,121.427866,31.222146999999996,定西路1279号
迎园新村十一坊,9,33461.0,-0.0291512,121.265906,31.385815,迎园北路28号
燕山别墅,29,85269.0,0.0664603,121.48778300000001,31.270360999999998,多伦路257弄
融创玉兰公馆,109,57206.0,-0.0101994,121.425026,31.348177000000003,联谊路649弄
长桥新村,19,62185.0,0.00748617,121.446918,31.144209999999998,长桥新村
真欣园,19,59642.0,0.129044,121.411527,31.273574,真金路251弄
宝岛春城,25,7294.0,-0.085039,121.411326,31.635559999999998,东门路
林荫大楼,47,86799.0,0.06478869999999999,121.493067,31.218054,林荫路260弄
万源城逸郡,416,78673.0,0.00377481,121.40139199999999,31.152720000000002,万源路788弄
月浦六村,40,35385.0,0.0228446,121.428386,31.4247,月浦六村
首创旭辉城(778弄公寓),33,26125.0,-0.0122252,121.20560400000001,31.419245,汇源路778弄
德华路328弄小区,1,33602.0,0.0164049,121.319493,31.301146000000003,德华路328弄
崇明长征农场长征一村,66,7577.0,0.0722396,121.420574,31.767903999999998,延安路
爱中爱华公寓,40,61297.0,-0.0375305,121.456112,31.19245,宛平南路656-658号
欣怡小区,9,77715.0,0.00549424,121.428597,31.220118,武夷路423弄1-12号
西郊家园,11,41597.0,0.013634100000000001,121.30806499999998,31.188073,诸光路1355弄
中星星阳苑,10,38216.0,0.00389684,121.467754,31.324474,保德路258弄1-12号 
卓悦居一期,76,105893.0,0.14582799999999999,121.46406200000001,31.249195,民立路289弄
宜山路701弄小区,111,67604.0,0.00258812,121.423675,31.179863,宜山路701弄
方东小区,56,26159.0,-0.15201099999999998,121.25640700000001,31.012037,中山东路50弄
车站南路407弄住宅小区,57,57992.0,0.0355764,121.479555,31.300326000000002,车站南路407弄
鸿发家园(南区),195,57831.0,-0.00607752,121.391705,31.135594,古美西路899弄
龙柏四村,349,54791.0,-0.0106256,121.36736499999999,31.182959000000004,龙柏四村10-153号
锦麟天地雅苑,422,144757.0,-0.00273548,121.48013200000001,31.22617, 兴业路168弄
月泉湾名邸,27,33883.0,0.00406792,121.433198,31.416165999999997,德都路269弄
北枫桥园,9,62535.0,-0.00244832,121.416477,31.247571999999998,枫桥路14-36号
华亭雅居,31,46565.0,0.0600465,121.20413700000002,31.032656,玉华路185弄
共康三村,177,49547.0,-0.0327777,121.443348,31.320263,长临路200弄
环镇南路87-93号小区,1,50183.0,0.165709,121.400103,31.185640999999997,环镇南路87-93号
宝林新苑,2,43601.0,-0.0394925,121.498876,31.406236,宝杨路555弄
静修路104弄旧里,9,131538.0,0.0956022,121.49401499999999,31.225089,静修路104弄
新福康里(别墅),13,161132.0,,121.46498799999999,31.240897999999998,新闸路888弄
北场第二小区,29,14241.0,-0.0989716,121.347778,31.112125,沪亭南路1399弄
振鑫花园,10,47620.0,0.073577,121.372882,31.255626,嘉定丰庄北路477弄
梅岭苑,138,62518.0,-0.00582837,121.411493,31.248709,梅岭北路400弄
长芝大厦,22,52737.0,-0.08528039999999999,121.43131699999999,31.232457,长宁支路237弄1号
静安国际广场,20,84670.0,-0.0216029,121.454132,31.237232000000002,新闸路1528弄
共富花园,81,37249.0,0.051800599999999995,121.435717,31.355805,共富路228弄
一品国际,61,35833.0,-0.000167415,121.440343,31.258429,光新路182弄
怒江新苑,47,64770.0,0.0152666,121.404577,31.242267,怒江路651弄1-26号
泰东公寓,60,18166.0,,121.228907,31.32827,"东环路279弄,东环路129弄"
万博欣园,49,44459.0,0.00464482,121.34193,31.236976000000002,北沈路288弄
上大阳光乾恩园,21,47910.0,0.00546441,121.410454,31.314868,环镇北路655弄
圣莫尼卡,40,44110.0,-0.0243093,121.32703000000001,31.312721000000003,栖林路178弄
耀华大楼,16,49973.0,0.000269181,121.499326,31.183101,耀华路8号
聚贤煌都(公寓),106,31736.0,-0.00573416,121.473366,30.948666999999997,奉浦大道95弄
东安一村,123,71618.0,-0.0419875,121.464025,31.19489,东安一村
打浦大楼,26,75000.0,,121.47310700000001,31.211476,"肇嘉浜路18弄,瑞金二路456弄1号"
阳光西班牙,37,67217.0,-0.0119361,121.405759,31.256756,铜川路1168弄
东方丽都,248,40337.0,0.00839441,121.44206299999999,31.391123999999998,友谊路2858弄
大家源新城,173,81889.0,-0.0045563999999999995,121.418646,31.22842,万航渡路2088弄
学宫路十一号别墅,34,18186.0,-0.1267,121.416606,31.625104999999998,学宫路256号
静安8号,42,58520.0,0.0108309,121.45295,31.223686999999998,华山路339弄
纪丰苑,5,32538.0,-0.0182532,121.28092099999999,31.238685999999998,纪翟路1558弄
新申小区,10,54403.0,-0.0515678,121.487128,31.302458,新市南路918弄
百龙小区,16,67149.0,-0.0339926,121.45626499999999,31.151397999999997,龙吴路1137弄1-18号
明泉旖和园(别墅),41,77053.0,-0.016546900000000003,121.386963,31.174542,金汇南路258弄
碧林湾(别墅),1,57396.0,-0.014702200000000002,121.35981899999999,31.145553000000003,中谊路888弄
建国西路358弄小区,40,123657.0,0.022273599999999998,121.46273000000001,31.210945000000002,建国西路358弄
中骏天誉(公寓),23,89117.0,-0.0225005,121.406531,31.274487,万泉路122弄
康虹花园,61,44861.0,0.0145012,121.32165900000001,31.179375,沪青平公路1358弄
澜茵华庭(东区),255,46450.0,0.0371135,121.32431499999998,31.246283000000002,金园一路1519弄
虹梅景苑二街坊,28,40001.0,0.00136992,121.456478,31.048718,尚义路229弄
保利家园(北区别墅),9,45073.0,0.0725702,121.26521699999999,31.362346999999996,洪德路333弄
书香苑,27,67342.0,-0.00139543,121.43450800000001,31.144547999999997,天等路430弄
北平家园,166,69355.0,-0.012918899999999999,121.37081699999999,31.228956,西陶浜路28弄1-20号
光华小区,1357,16959.0,0.130527,121.393675,31.074605,光华路598号
银河丽湾,258,42882.0,0.0317888,121.49987,30.924401,百通路88弄
东平路2号洋房,78,200000.0,,121.45733500000001,31.214869,东平路2号
常熟路公寓,12,108504.0,0.0397422,121.4556,31.220136,常熟路228弄
王子晶品,80,81695.0,0.00144478,121.44296999999999,31.2245,镇宁路111号
曹江公寓,83,41659.0,0.012957299999999998,121.34318799999998,31.265734000000002,临夏路98弄
育秀路35弄小区,2,18875.0,0.00209247,121.47829499999999,30.916361,育秀路35弄
海华花园,177,81232.0,-0.00168663,121.47556200000001,31.210445,打浦路38弄
红星农场洪中新村,58,9973.0,0.0763339,121.376802,31.796894,红星农场洪中新村
春晖小区(航华三村三街坊),31,48285.0,0.00608422,121.35485,31.172591999999998,航华三村三街坊201-226号
华府海景,213,22087.0,-0.105877,121.36458,30.726125,杭州湾大道118弄
恒达公寓,95,65508.0,0.08693150000000001,121.44620400000001,31.246745,长寿路295弄
大成名庭,24,30153.0,-0.0585034,121.27216299999999,31.410794,"武乡南路259弄,武乡南路230弄"
光复西路福兴村,9,60363.0,0.023931400000000002,121.42408300000001,31.236182,光复西路福兴村
二联馨苑,181,16492.0,0.00624224,121.298281,31.203989,徐灵路300弄
新水桥公寓,18,37631.0,0.027999200000000002,121.34725900000001,31.098909000000003,莘松路1365弄
三千里花苑,10,38073.0,0.00594103,121.391466,31.280566999999998,真南路822弄188支弄
民主街24弄,18,41736.0,0.00780198,121.319069,31.298471999999997,民主街24弄
丰宝苑,23,37104.0,-0.050732599999999996,121.38002900000001,31.322383000000002,锦秋路1588弄
上河湾,282,85483.0,0.047245999999999996,121.375052,31.234089,千阳南路88弄
天山路680弄小区,1,51742.0,-0.055868100000000004,121.40473899999999,31.219473999999998,天山路680弄
嘉宝花园(别墅),10,28303.0,-0.00324839,121.27061499999999,31.383701000000002,墅沟路888弄
古美七村,58,55810.0,-0.020813599999999998,121.414897,31.149997999999997,平阳路50弄
石泉春晓,13,40000.0,,121.426041,31.25545,石泉路300弄
贤居天下苑,120,112642.0,-0.00878091,121.453658,31.243206,昌平路418弄
欧阳花苑,151,52790.0,,121.49766899999999,31.278335,"曲阳路385弄,曲阳路383号,曲阳路379号"
富民公寓,24,100000.0,,121.456654,31.227703,"富民路49号,富民路55弄,延安中路1003-1005号"
罗升路257弄小区,18,30901.0,-0.00338422,121.34869099999999,31.417576,罗升路257弄
兴业坊,12,99164.0,0.221021,121.49166799999999,31.272281,山阴路165弄1-87号
海上御景苑,20,27296.0,-0.014122200000000001,121.33313000000001,31.482785999999997,长虹路779弄
斜土路723弄,9,62312.0,-0.012542,121.479358,31.209293,斜土路723弄
海欣别墅,49,33680.0,0.0214979,121.284749,31.086916,长兴路99弄
鸿甸公寓,1,52485.0,-0.00132669,121.486519,31.27908,东体育会支路58-62号
吴中路940弄小区,37,57024.0,0.0208257,121.39657,31.184701,吴中路940弄
婉江新园,19,42807.0,0.031232299999999998,121.34173500000001,31.262529999999998,张掖路255弄
益文路79弄小区,31,38754.0,0.0845847,121.416478,31.142336,益文路79弄
御品大厦,48,98747.0,0.07030689999999999,121.46366699999999,31.236475,北京西路969号
新悦坊,11,63064.0,0.00353206,121.452975,31.308729999999997,共和新路3616弄
桃浦六村樱花苑,79,42641.0,0.0170645,121.36147,31.288728000000003,雪松路330弄
畅馨园,38,43061.0,-0.0233183,121.422781,31.03026,凤庆路58弄
一品新筑苑,83,68514.0,-0.0266644,121.478609,31.308231,凉城路1188弄
龙汇苑,9,69479.0,0.014650999999999999,121.448577,31.174778999999997,龙漕路200弄60-72号
光新路129弄小区,30,60240.0,-0.00942387,121.437417,31.257568,新路129弄
南昌花苑,38,119659.0,-0.00283448,121.47174299999999,31.223209999999998,南昌路81号
旭辉锦庭(西区),21,30697.0,0.0156635,121.275529,31.410726,双坪路185弄
横港小区,26,26132.0,-0.0101773,121.270572,31.120524,泗凤路298弄
复星花园二期(西区),9,55985.0,0.00263262,121.416145,31.289306,行知路635弄
地铁明珠苑,198,51069.0,-0.00668153,121.39194099999999,31.119034999999997,莘建东路198弄
飘鹰锦和花园(别墅),60,46629.0,0.0248185,121.432914,31.373520000000003,依安路39弄
绿地观邸,40,36026.0,0.037938,121.45651399999998,30.922134000000003,新建西路158弄
三湘世纪花城(西区),137,70102.0,0.0310063,121.495737,31.305214000000003,纪念路289弄
慧华苑(慧华西苑),276,44884.0,-0.00709412,121.404126,31.314428000000003,南陈路278弄
开乐大街34弄小区,82,9345.0,-0.0646621,121.35011000000002,30.855535999999997,开乐大街34弄
蓝天东区,16,24484.0,-0.0424983,121.26606299999999,31.021321,荣乐东路1763弄
普康苑,58,28148.0,0.0173673,121.478563,30.910691999999997,环城东路2066弄
美兰湖中华园铂境,52,41267.0,-0.024921400000000003,121.364278,31.413451000000002,抚远路1288弄
南方城,810,71824.0,-0.0170259,121.405607,31.138099,沪闵路7580弄111支弄
万科有山,102,50895.0,0.0541986,121.23781100000001,31.132687,置旺路288弄
锦梅馨苑,29,67642.0,0.0140673,121.414736,31.116943,锦梅路1500弄
南丹路181弄小区,10,116039.0,0.148423,121.438814,31.196393,南丹路181弄
赛杰苑(公寓),39,35889.0,-0.0501567,121.202699,31.030604999999998,三新北路100弄
静安新城一区,107,56507.0,0.019868599999999997,121.39175900000001,31.163531,漕宝路1467弄1区
罗南一村,128,32278.0,-0.00320208,121.36816999999999,31.389613,南东路20弄
胶州路524弄小区,1,78810.0,0.0358306,121.447981,31.239172999999997,胶州路524弄1-15号
虹梅花苑,197,52934.0,-0.0353889,121.385823,31.196664000000002,虹桥路2222弄
高昌路105弄小区,27,27616.0,-0.041351099999999995,121.24938700000001,31.379009999999997,高昌路105弄
航华三村四街坊,73,46451.0,0.057452199999999995,121.35718,31.170971999999995,航华三村四街坊269-282号
海尚馨苑,156,21661.0,-0.00695409,121.354665,30.761067999999998,海盛路515弄
丽都雅苑,11,59420.0,0.09081560000000001,121.446247,31.335962,长江西路2230弄
天申综合小区,50,64201.0,-0.00475482,121.392179,31.216794,茅台路830弄1-17号
赵家桥小区,86,84108.0,-0.0192289,121.45244299999999,31.232729,北京西路1585号
江桥二村四街坊,38,42000.0,,121.352254,31.261111,"华江公路107弄1-4号,曲江路100弄"
建安公寓,5,120000.0,,121.45233200000001,31.206964000000003,"建国西路645号,建国西路643号,建国西路641弄"
金色西郊城,140,40697.0,0.0007903089999999999,121.33913999999999,31.232144,北翟路2000弄70支弄
阳光美景城(三期),256,65860.0,0.061613,121.415761,31.148395,平阳路59弄
城投世纪名城,130,50667.0,-0.0135709,121.46922099999999,31.332896,阳曲路1388弄
紫薇二村,39,39532.0,-0.012543299999999999,121.30408500000001,31.21043,北翟路5259弄
望隆苑,57,65504.0,0.0483808,121.486774,31.30112,新市南路780弄1-18号
上大东村,30,63311.0,-0.0428793,121.467492,31.284778999999997,"北宝兴路660弄,平型关路801弄,平型关路669弄"
安西路658弄小区,2,90000.0,,121.43122199999999,31.22004,安西路658弄
江桥三村四街坊,45,42000.0,,121.344899,31.263579999999997,"靖远路510弄,临潭路518弄"
古南小区,18,59543.0,0.026269599999999997,121.404724,31.222141999999998,"古北路108弄,古北路124弄,天山支路100弄,古北路136弄,天山支路50弄1-7号"
云华小区,29,70546.0,-0.0594215,121.468033,31.206829,大木桥路95弄
友谊路3弄小区,15,25045.0,-0.0178337,121.49824299999999,31.413866,友谊路3弄
育秀五区,46,27039.0,-0.00790111,121.467449,30.913427000000002,育秀路391号
杨桥二街坊,26,52000.0,,121.400093,31.273901000000002,"真北路2960弄,真北路2904弄"
中岚大楼,55,55000.0,,121.43311000000001,31.251402000000002,"中山北路2342号,中山北路2318号"
北郊小区,63,62786.0,0.06701180000000001,121.496467,31.280433000000002,"曲阳路483弄1-3号,曲阳路475弄1-7号"
宛龙小区,32,66482.0,-0.0250488,121.45886399999999,31.188489,中山南二路937弄
东明花苑,79,34224.0,0.00618407,121.239127,31.032846999999997,谷阳北路1027弄
亨利老公寓,10,116597.0,5.1461899999999996e-05,121.46081699999999,31.22348,新乐路147号
中山南路1768弄小区,20,85395.0,-0.053009,121.49823799999999,31.208639,中山南路1768弄
鸿丰香缇花园,96,135334.0,-0.000158458,121.440997,31.214266,湖南路555弄
嘉怡苑,9,58084.0,0.46307299999999996,121.439885,31.264381,交通路2245弄
静安花园,1,100439.0,-0.0449531,121.44331799999999,31.231303000000004,万航渡路398号
虹桥财富公馆,13,20931.0,0.00649661,121.238468,31.15796,沪青平公路2799弄
大洋新村,10,61246.0,0.015094799999999998,121.45498,31.260510999999997,交通西路
铂珏公馆,261,36372.0,0.0006042619999999999,121.35894499999999,31.413688,罗迎路800弄
悦公馆,58,84470.0,-0.0131106,121.45883799999999,31.294763,共和新路2989弄
申峰大厦,7,81843.0,-0.00030073599999999996,121.44825700000001,31.193547,天钥桥路438号
慈爱公寓,38,78645.0,-0.00596708,121.44528600000001,31.234084000000003,武定路1135弄3号
海丽花园,92,87005.0,0.0150959,121.476211,31.209469,打浦路80弄
常乐里,29,35000.0,,121.49749299999999,31.259991999999997,溧阳路637弄2-74号
吴中公寓,57,70590.0,0.06988739999999999,121.42741299999999,31.194215000000003,中山西路1536弄
虹康福苑,9,64442.0,-0.00394246,121.37416999999999,31.21401,仙霞西路77弄
真北三街坊,40,49024.0,-0.0270879,121.40505800000001,31.261584999999997,大渡河路1927弄
上钢四村,83,56349.0,0.0128398,121.49855900000001,31.178662,昌里路340弄3-58号
